x,y,z,t,u
0.05285936,0.671817146,0.595760802,0.735887759,0.055629198
0.315330685,0.172337431,0.310517777,0.96992433,0.016991433
0.401094686,0.926382036,0.851338595,0.63132599,0.100893293
0.616688079,0.432318636,0.765649611,0.458070121,0.131308773
0.335205251,0.311084775,0.925144105,0.045961922,0.649454748
0.843267476,0.973369741,0.32442624,0.032990761,0.648736651
0.574709127,0.648247723,0.164106361,0.740538985,0.056303195
0.463348277,0.282662187,0.554653617,0.718329603,0.044667081
0.390984075,0.076666218,0.412841197,0.304748465,0.173085979
0.652793038,0.898697946,0.332365953,0.190901314,0.403583278
0.183993531,0.132778644,0.781184676,0.953571054,0.01543031
0.16142577,0.779672216,0.641747413,0.246780082,0.26486473
0.35040178,0.807760322,0.679000034,0.365619879,0.215817958
0.869087534,0.07060796,0.887282152,0.225401451,0.23718919
0.101604633,0.293811262,0.481179272,0.739383817,0.041537157
0.285261193,0.566879878,0.860003324,0.356637635,0.194671818
0.13710934,0.874107036,0.90069823,0.267835342,0.222720646
0.06304402,0.764297127,0.941904405,0.893859283,0.033303451
0.312906378,0.904814538,0.398843536,0.445808,0.149822552
0.388281004,0.249310355,0.509285738,0.910694718,0.026229057
0.208112422,0.340802851,0.352609137,0.06505362,0.589454796
0.720821591,0.392504804,0.428323911,0.379010366,0.184033515
0.647275103,0.151607135,0.626879022,0.904502335,0.025263877
0.983714702,0.066467534,0.036012881,0.418197379,0.124893475
0.136106595,0.575468906,0.920984456,0.788096997,0.047151659
0.641922816,0.889126849,0.691034112,0.65610791,0.080629576
0.06554782,0.395215907,0.324185965,0.802582795,0.029267184
0.716127754,0.498563716,0.697576034,0.006729646,0.829466173
0.312240732,0.414150281,0.498469512,0.845902279,0.039018097
0.201972409,0.706834196,0.891471626,0.072994965,0.607527817
0.722172691,0.747143268,0.79219391,0.666444175,0.079188486
0.527138223,0.481097367,0.720147421,0.024913673,0.862728656
0.628134273,0.928361393,0.860938182,0.330102974,0.271614941
0.952362829,0.401381145,0.61824168,0.464631415,0.131726451
0.498599169,0.173068221,0.076162009,0.183867518,0.313040021
0.497165544,0.725293831,0.775839128,0.237723078,0.310353566
0.830791799,0.706415494,0.749743551,0.109994794,0.524970723
0.310348786,0.67502413,0.086462749,0.230324957,0.322969338
0.21359539,0.968709251,0.877475829,0.69342336,0.080793099
0.310774386,0.449367208,0.057722337,0.737962242,0.053616197
0.167049392,0.311487155,0.563596685,0.042943004,0.543110539
0.13518507,0.421586412,0.767045879,0.138072764,0.403488723
0.684393999,0.604794984,0.281948795,0.169151765,0.445682958
0.232071834,0.059434713,0.871581897,0.233133245,0.200434384
0.775147751,0.292646946,0.40892063,0.390591156,0.143858871
0.003764222,0.397694863,0.607377303,0.011154075,0.60148682
0.557867014,0.595786667,0.43412776,0.337634599,0.211579866
0.495581663,0.038942481,0.770401451,0.981809778,0.018696857
0.229726713,0.613811737,0.869817541,0.291933952,0.241029565
0.483877135,0.07108377,0.033038387,0.456541058,0.082605
0.567883952,0.285690485,0.28746787,0.348327427,0.158332605
0.600685601,0.413828369,0.02955827,0.522349146,0.111720449
0.186171499,0.300702274,0.074363687,0.896264135,0.024739671
0.757458266,0.553686249,0.899130569,0.331157558,0.217677533
0.585363216,0.199543828,0.937317688,0.821545185,0.039984893
0.62382634,0.508328602,0.578663424,0.572309557,0.103881863
0.504282835,0.33091072,0.874473896,0.305835935,0.216751974
0.887598683,0.104918085,0.538322961,0.087267629,0.462068874
0.824953568,0.764228389,0.951260021,0.454333863,0.181400986
0.503571772,0.05040252,0.913083521,0.879556314,0.027431428
0.923873195,0.282938476,0.355141247,0.997087166,0.026259388
0.202092376,0.456870625,0.709681515,0.004316554,0.737159915
0.114998806,0.313948918,0.802822759,0.876842088,0.028647982
0.155878078,0.356869924,0.261102571,0.951634571,0.024614038
0.214172204,0.005147239,0.8570597,0.373648298,0.103411556
0.59231261,0.129679104,0.906004939,0.421757544,0.125416508
0.527269796,0.141548441,0.4077198,0.388659961,0.111838854
0.245847241,0.258773895,0.214628414,0.736729169,0.046104254
0.655990541,0.312533854,0.062412756,0.305923907,0.168301482
0.050642091,0.766554317,0.462220763,0.597072322,0.082882362
0.852263291,0.214606821,0.073864106,0.1660047,0.342554248
0.199989873,0.587282829,0.468896239,0.191750789,0.35099135
0.744795039,0.235004919,0.321246211,0.168751827,0.368534352
0.909347307,0.542747854,0.062436465,0.984799261,0.02983054
0.767456602,0.316340088,0.623509423,0.848910996,0.039460512
0.237609488,0.241136277,0.296460756,0.171957905,0.326911272
0.142467175,0.338981093,0.915402514,0.245132753,0.241031636
0.764147948,0.610635912,0.287566844,0.098819698,0.577474029
0.560168516,0.99701602,0.792728278,0.952975446,0.039041053
0.169498626,0.136241579,0.66958801,0.762106125,0.033277046
0.825863096,0.950263552,0.615282279,0.937826049,0.055203285
0.950314161,0.575236551,0.392003467,0.773061556,0.049358275
0.435773287,0.49675013,0.361399025,0.006815415,0.954312295
0.174741098,0.535562646,0.763731711,0.09309477,0.50304534
0.890167659,0.240738457,0.665283463,0.149096771,0.38489095
0.639436757,0.80772147,0.312563656,0.26086258,0.315292782
0.52998435,0.309371135,0.192625929,0.96136072,0.0251071
0.27125776,0.872623433,0.345433585,0.606835518,0.084480794
0.566548608,0.056602849,0.204579036,0.945500631,0.024455016
0.518597267,0.09648312,0.968579548,0.311439164,0.157207999
0.796192604,0.37725329,0.433591687,0.936675975,0.030353797
0.772877885,0.190496933,0.560285797,0.221083919,0.286036095
0.58402409,0.660855443,0.404601968,0.146775799,0.409850669
0.850242524,0.259899245,0.766133351,0.807108506,0.044561131
0.235628873,0.236191496,0.324947577,0.950705534,0.021413943
0.370621917,0.157168205,0.289682296,0.765117626,0.037222213
0.471711995,0.403886018,0.108917712,0.483989102,0.12177093
0.155663466,0.562263066,0.5849904,0.332136576,0.15679701
0.722276216,0.306844547,0.802427624,0.518167654,0.108919655
0.891934456,0.359788564,0.319092471,0.605687911,0.089385158
0.018034243,0.405903683,0.030402728,0.086364076,0.390619661
0.036233597,0.09890822,0.230883086,0.733563746,0.034312223
0.454450974,0.295405231,0.435954941,0.799788654,0.042020977
0.757145138,0.707063597,0.357235272,0.933378423,0.044445211
0.965574301,0.211837777,0.715012113,0.302865325,0.186568539
0.993940597,0.795476201,0.929864187,0.815929212,0.052581875
0.383144002,0.845070581,0.091371005,0.820982463,0.043462533
0.866514712,0.598578597,0.788400088,0.649941062,0.082930805
0.285250893,0.781707449,0.405308721,0.766155203,0.062428562
0.280509408,0.8336229,0.263973872,0.152170335,0.413375595
0.444018956,0.878955654,0.847701062,0.466986568,0.129673767
0.813215346,0.528091433,0.093734096,0.253347405,0.304113961
0.569581702,0.678083018,0.151853275,0.198752706,0.398039472
0.970278602,0.57922746,0.189123231,0.864326296,0.054014122
0.093586137,0.190323163,0.443592455,0.641346375,0.048974945
0.652088405,0.132526602,0.278261033,0.760693944,0.040814784
0.511931659,0.409560769,0.397677665,0.031745015,0.697427751
0.265647287,0.786730709,0.590607387,0.942211177,0.032953315
0.131096922,0.761143408,0.562260117,0.391458481,0.170746808
0.164525612,0.073867028,0.752307981,0.489922321,0.077896377
0.122201454,0.302502645,0.534373678,0.853634722,0.022681698
0.092345861,0.110010267,0.724242629,0.516921902,0.054253561
0.18804782,0.626378909,0.077146174,0.557575845,0.082888088
0.333508944,0.759861308,0.940412877,0.438522063,0.160239661
0.855319071,0.677290536,0.257680837,0.935704524,0.037857342
0.478325908,0.805998759,0.499650138,0.259986802,0.261112311
0.311598045,0.857025764,0.235626559,0.170751343,0.420920079
0.361581264,0.82164252,0.506770488,0.830898839,0.046512278
0.66162856,0.220958547,0.105233683,0.564826617,0.072967763
0.047005713,0.255877038,0.468923176,0.191974462,0.267717271
0.362695643,0.397507081,0.240847268,0.118259725,0.452378419
0.937902421,0.056783112,0.254584654,0.153795127,0.304478096
0.20008302,0.425748847,0.628134603,0.522830531,0.085894289
0.091734715,0.579091825,0.240834883,0.764659115,0.041592611
0.415106247,0.335098983,0.128016921,0.21133317,0.302161426
0.385145179,0.299031257,0.361964582,0.828438634,0.029918051
0.913333879,0.011254365,0.247378618,0.094252112,0.3937711
0.558815424,0.785641179,0.885873104,0.482524744,0.153757784
0.847342824,0.590310574,0.583219823,0.223019019,0.300527961
0.652199087,0.389343636,0.058126896,0.047060693,0.738150687
0.593104251,0.775278139,0.14182628,0.975763714,0.029351862
0.667629887,0.707790013,0.887048099,0.947678771,0.042096736
0.71263057,0.370411296,0.608844867,0.687621484,0.059025089
0.487138681,0.438750097,0.669460183,0.596251175,0.076060877
0.243154497,0.242395171,0.453261713,0.140262151,0.380870404
0.945612993,0.308847705,0.032532979,0.775006792,0.049177076
0.803989783,0.716153303,0.461267335,0.739285663,0.066670578
0.117014,0.455761313,0.645121634,0.577862446,0.079407681
0.598565135,0.561265849,0.197622193,0.533169146,0.09249489
0.228896929,0.094203786,0.842308766,0.673891562,0.042403982
0.984730976,0.139799313,0.876022785,0.742622885,0.038061778
0.450842357,0.680355397,0.051446382,0.108628306,0.476305906
0.592736012,0.538858333,0.851393434,0.5771192,0.081106638
0.526902412,0.647341634,0.792014524,0.572516327,0.081333967
0.077186131,0.30553118,0.184789763,0.11589957,0.408265993
0.353396582,0.295000596,0.209030001,0.039850641,0.705264099
0.150380661,0.188090655,0.859529562,0.965522518,0.019146552
0.939095833,0.473435191,0.178052194,0.49949237,0.135374989
0.092767167,0.83012741,0.997101897,0.293271559,0.237183864
0.301404,0.921820411,0.768703367,0.840022128,0.050170057
0.684619716,0.290963775,0.48355401,0.44969144,0.101127358
0.324268412,0.394211088,0.154731186,0.215395902,0.237089709
0.929389141,0.158572577,0.485725636,0.500251218,0.105371825
0.649557624,0.259718297,0.083978728,0.535642952,0.084664235
0.841612438,0.767416963,0.958879321,0.379681569,0.208274541
0.915323942,0.876658149,0.238464649,0.288219502,0.307535715
0.982245408,0.902892815,0.731740521,0.887507864,0.055867959
0.405407304,0.525605917,0.656624698,0.015209195,0.887130608
0.670306762,0.711422673,0.823299988,0.150501794,0.468645042
0.295295367,0.203260929,0.852353318,0.906226307,0.022248849
0.581050076,0.928771863,0.504500924,0.217319108,0.383620989
0.213167757,0.286070406,0.115692424,0.23294378,0.234610259
0.485722809,0.072277715,0.912540683,0.642555251,0.055202992
0.193648427,0.01437911,0.575412387,0.037592923,0.552287467
0.877383218,0.295199946,0.388919914,0.153717692,0.340324958
0.214576476,0.988144443,0.684939395,0.434251348,0.135871208
0.341879768,0.62251536,0.896186455,0.14146277,0.454529871
0.227453358,0.90913077,0.087764727,0.04694715,0.651057973
0.252387001,0.521236582,0.458145914,0.993569734,0.021794746
0.713118588,0.339175217,0.54508394,0.730891532,0.048599884
0.993933505,0.804465331,0.426446324,0.414346661,0.17224893
0.291027811,0.675037125,0.909059197,0.439136095,0.147577789
0.084042618,0.78671951,0.250011111,0.912821061,0.035828512
0.597273572,0.155751898,0.965965796,0.834369482,0.026617022
0.113047056,0.301614836,0.238294941,0.885127864,0.028120274
0.735638749,0.091421792,0.438712493,0.66066224,0.051351845
0.945526744,0.243752497,0.489527676,0.402254567,0.14138758
0.713603641,0.898187068,0.710024351,0.454531669,0.167839834
0.758611097,0.415703285,0.557006888,0.792222689,0.037882248
0.065407318,0.987888498,0.290516311,0.191848791,0.324683865
0.438087541,0.467091644,0.982135602,0.367311262,0.187692991
0.374741671,0.479775929,0.215400981,0.313244233,0.223854669
0.790859816,0.201346548,0.313690115,0.485755974,0.1071098
0.768409897,0.135600657,0.029892833,0.234257224,0.258616155
0.448144033,0.956515593,0.781224739,0.856911529,0.055915616
0.077531496,0.650567006,0.948074869,0.067986533,0.563258761
0.010252518,0.544590717,0.303254874,0.054036483,0.571924786
0.670830335,0.765299282,0.81832918,0.466467867,0.167570733
0.011116625,0.396822578,0.203990624,0.764106841,0.03246924
0.106129031,0.351936633,0.176393738,0.664208351,0.042868089
0.088736863,0.858791686,0.614944482,0.187135019,0.334483182
0.79301129,0.323049706,0.030470354,0.133748027,0.447802264
0.04219126,0.835809001,0.960307992,0.383390073,0.155635198
0.729861281,0.53916404,0.826306601,0.542824882,0.102435957
0.275337678,0.19791292,0.296111693,0.695264129,0.047052978
0.469549996,0.314059428,0.010037853,0.954824142,0.027813247
0.870207296,0.959260216,0.884992118,0.533293666,0.124872323
0.977727434,0.693242845,0.84202402,0.262805491,0.240674939
0.254913339,0.743014294,0.21053447,0.715506137,0.067903073
0.973507995,0.944930451,0.551487356,0.34168947,0.22478514
0.240016534,0.285867525,0.861918689,0.62945415,0.051114431
0.649938946,0.603808661,0.5411442,0.469666314,0.144055867
0.850536088,0.879607415,0.554005134,0.43952006,0.147063706
0.247423782,0.473031613,0.925382665,0.571193974,0.084504132
0.816829068,0.756254153,0.442135459,0.578016918,0.120474091
0.96447036,0.738745275,0.227619165,0.427675833,0.192077517
0.571113015,0.128765227,0.632682688,0.031724262,0.688577437
0.795544733,0.002836365,0.447915871,0.207247741,0.255382745
0.266495205,0.581311354,0.710101998,0.451753343,0.141231458
0.075745689,0.759675887,0.031858514,0.041660397,0.615718459
0.215003596,0.501888534,0.826761385,0.056927269,0.65632664
0.073566883,0.02607325,0.468909688,0.424501308,0.084404292
0.351850543,0.95164899,0.404178868,0.122249919,0.507412401
0.219121195,0.194702498,0.764322636,0.680115754,0.046713215
0.113376388,0.089360354,0.803538947,0.822838899,0.024130581
0.095066833,0.965318529,0.73348217,0.112590629,0.449736803
0.086510732,0.349191776,0.100400558,0.739105424,0.031772988
0.749122721,0.385156843,0.20758845,0.402172106,0.136619368
0.172343621,0.063687782,0.230141442,0.585453505,0.055229384
0.480284479,0.82215793,0.734469003,0.412174242,0.19263898
0.004962041,0.363726904,0.178423975,0.785848887,0.033521622
0.193273614,0.667314528,0.543472951,0.878812317,0.034064909
0.089957702,0.120321634,0.626020053,0.52868259,0.051578493
0.238768616,0.530248883,0.598287494,0.549148864,0.072896836
0.747432994,0.590313916,0.429370369,0.923782948,0.033192038
0.253624563,0.233707398,0.323456267,0.636458901,0.054233983
0.733649066,0.276857788,0.039493648,0.013851695,0.744304483
0.505465842,0.563493295,0.75691077,0.045777583,0.768417871
0.764650229,0.596879365,0.61598442,0.757790578,0.056955831
0.026183531,0.419152129,0.932500641,0.293481168,0.193619542
0.721720791,0.80869487,0.327367019,0.113954339,0.549630009
0.798959621,0.737605206,0.558325094,0.519218173,0.121122401
0.364534337,0.756982385,0.378309552,0.668826653,0.083807785
0.934712288,0.190331765,0.833366678,0.461732335,0.121988954
0.670427512,0.952327139,0.260239358,0.792107862,0.07184384
0.490116444,0.373429628,0.27661253,0.066667189,0.585911323
0.31564467,0.755096283,0.497571994,0.50200052,0.101244905
0.724744181,0.59370954,0.625060476,0.218452943,0.363997476
0.819485683,0.680292358,0.367533238,0.293311235,0.288060389
0.568360792,0.012574764,0.312052147,0.845731355,0.031016287
0.149668053,0.218824554,0.370188548,0.241459268,0.202083922
0.784870319,0.802164571,0.243548759,0.271772581,0.321164232
0.707481534,0.560948749,0.18774663,0.802294257,0.041336266
0.235294132,0.771552832,0.714705454,0.79720759,0.044958303
0.278563944,0.40893393,0.711959871,0.169162739,0.292320566
0.536417947,0.153506819,0.024735865,0.690493732,0.049851488
0.459740126,0.446820162,0.742125465,0.160293633,0.411276379
0.589947187,0.116946688,0.802558533,0.67449125,0.054990636
0.499621959,0.217554392,0.938103574,0.588806018,0.055492598
0.126628613,0.809405255,0.534867648,0.56836575,0.074350511
0.340951633,0.955964296,0.48151129,0.713050204,0.07490756
0.409093203,0.877780794,0.888989244,0.136153539,0.400404546
0.311996717,0.730162104,0.976905419,0.536764881,0.119626377
0.753983132,0.053475053,0.180547399,0.170152298,0.31452202
0.71895035,0.331853444,0.905047306,0.517022316,0.112838585
0.007517356,0.708243959,0.79050001,0.757083674,0.03842427
0.92257926,0.167669573,0.624630891,0.246210467,0.247727072
0.28583433,0.122585134,0.965319462,0.523189731,0.066601176
0.284446031,0.370985684,0.713631657,0.877063571,0.032245438
0.617762995,0.40242966,0.253621688,0.120055738,0.503218891
0.178692763,0.614088542,0.380937386,0.330580436,0.206843194
0.796137017,0.421543731,0.159302233,0.637390601,0.083822861
0.326863227,0.22084473,0.289545866,0.484567201,0.096229334
0.381744795,0.655702052,0.103322381,0.649593611,0.069867249
0.231010698,0.327142124,0.176005293,0.038083802,0.607912109
0.098951313,0.025637628,0.330387234,0.919292478,0.018900362
0.741904254,0.248156324,0.409819699,0.972494467,0.025584539
0.468933594,0.322272006,0.336485065,0.207518546,0.316298041
0.158409462,0.999619674,0.071541778,0.373680963,0.186406291
